ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
235,1,36,Male,Married,10000,Frist-Hand,707246,490000,120,6.0435,Average_Capital_Plus_Interest_Repayment
236,0,36,Female,Unknown,5200,Frist-Hand,744538.73,2.00E+05,120,4.158,Matching_The_Principal_Repayment
237,1,36,Female,Married,8000,Frist-Hand,756302,310000,120,6.6555,Matching_The_Principal_Repayment
238,0,36,Male,Married,21000,Frist-Hand,2297652.94,850000,120,5.049,Matching_The_Principal_Repayment
239,1,37,Female,Married,15000,Frist-Hand,1135843,9.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
240,1,37,Female,Married,17000,Frist-Hand,1426521,990000,120,6.6555,Average_Capital_Plus_Interest_Repayment
241,0,37,Male,Married,25000,Frist-Hand,820777.7,350000,120,5.049,Matching_The_Principal_Repayment
242,0,37,Male,Unknown,13000,Frist-Hand,1674762.75,530000,120,5.049,Average_Capital_Plus_Interest_Repayment
243,0,37,Male,Married,10000,Second-Hand,405898.83,170000,120,5.049,Average_Capital_Plus_Interest_Repayment
244,0,38,Male,Married,6000,Second-Hand,434476.29,1.00E+05,120,5.346,Average_Capital_Plus_Interest_Repayment
245,0,38,Male,Married,8000,Second-Hand,611427.58,265000,120,4.158,Average_Capital_Plus_Interest_Repayment
246,0,38,Male,Married,5000,Frist-Hand,825191.8,360000,120,4.158,Matching_The_Principal_Repayment
247,1,38,Male,Married,11128,Frist-Hand,852107,510000,120,6.579,Matching_The_Principal_Repayment
248,0,38,Male,Married,20000,Second-Hand,3997280.57,1750000,120,5.049,Average_Capital_Plus_Interest_Repayment
249,0,38,Male,Married,8000,Frist-Hand,786525.42,330000,120,4.158,Average_Capital_Plus_Interest_Repayment
250,0,38,Male,Single,20000,Frist-Hand,1281398.76,630000,120,4.158,Average_Capital_Plus_Interest_Repayment
251,0,38,Female,Single,8000,Frist-Hand,1007402.62,520000,120,4.158,Average_Capital_Plus_Interest_Repayment
252,0,38,Female,Married,20000,Second-Hand,686981.45,290000,120,5.049,Matching_The_Principal_Repayment
253,1,38,Female,Married,50000,Second-Hand,789800,550000,120,5.814,Matching_The_Principal_Repayment
254,1,38,Male,Married,8000,Second-Hand,159192,120000,120,6.6555,Average_Capital_Plus_Interest_Repayment
255,0,38,Female,Married,4000,Frist-Hand,596038,150000,120,5.049,Matching_The_Principal_Repayment
256,1,38,Male,Single,30000,Second-Hand,810000,560000,120,5.049,Average_Capital_Plus_Interest_Repayment
257,1,39,Female,Married,6000,Frist-Hand,155766,124000,120,5.753,Average_Capital_Plus_Interest_Repayment
258,0,39,Female,Married,10000,Second-Hand,1127217.38,410000,120,4.158,Matching_The_Principal_Repayment
259,0,39,Male,Married,6000,Second-Hand,588673.46,240000,120,4.158,Average_Capital_Plus_Interest_Repayment
260,0,39,Male,Single,13500,Frist-Hand,880707.55,370000,120,4.158,Average_Capital_Plus_Interest_Repayment
261,0,39,Female,Married,25000,Second-Hand,498177.5,210000,120,5.346,Average_Capital_Plus_Interest_Repayment
262,1,39,Male,Married,30000,Frist-Hand,658319,460000,120,5.8905,Matching_The_Principal_Repayment
263,0,39,Female,Married,10000,Frist-Hand,2280670.86,630000,120,4.158,Average_Capital_Plus_Interest_Repayment
264,1,39,Male,Divorce,21000,Frist-Hand,869880,430000,120,6.6555,Matching_The_Principal_Repayment
265,1,39,Female,Single,6000,Frist-Hand,339612,230000,120,5.508,Matching_The_Principal_Repayment
266,0,39,Female,Married,20000,Frist-Hand,1859639.09,8.00E+05,120,4.158,Matching_The_Principal_Repayment
267,1,39,Male,Married,25000,Frist-Hand,920181,730000,120,5.049,Matching_The_Principal_Repayment
268,1,39,Male,Single,6000,Frist-Hand,412484,329000,120,6.12,Average_Capital_Plus_Interest_Repayment
269,0,40,Male,Married,10000,Frist-Hand,848514.32,440000,120,5.049,Average_Capital_Plus_Interest_Repayment
270,1,40,Female,Married,38000,Second-Hand,400356,2.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
271,1,40,Male,Married,10000,Frist-Hand,666094,2.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
272,0,40,Female,Married,10000,Second-Hand,588707.16,240000,120,5.049,Average_Capital_Plus_Interest_Repayment
273,1,40,Female,Married,10000,Second-Hand,1769822,1410000,120,5.814,Average_Capital_Plus_Interest_Repayment
274,0,40,Female,Married,3800,Second-Hand,380703.65,120000,120,5.94,Average_Capital_Plus_Interest_Repayment
275,1,40,Female,Married,12000,Frist-Hand,1008400,5.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
276,0,40,Male,Married,16000,Frist-Hand,1273328.33,540000,120,4.158,Average_Capital_Plus_Interest_Repayment
277,1,40,Female,Unknown,5000,Frist-Hand,385342,260000,120,6.0435,Average_Capital_Plus_Interest_Repayment
278,1,40,Female,Unknown,20000,Frist-Hand,1004522,7.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
279,0,41,Male,Married,4500,Second-Hand,465736.72,1.00E+05,120,5.346,Average_Capital_Plus_Interest_Repayment
280,1,41,Male,Married,NA,Frist-Hand,560775,390000,120,4.158,Average_Capital_Plus_Interest_Repayment
281,1,41,Male,Married,28000,Second-Hand,448745,320000,120,6.426,Matching_The_Principal_Repayment
282,0,41,Male,Married,28000,Second-Hand,1225654.67,4.00E+05,120,4.158,Matching_The_Principal_Repayment
283,0,41,Male,Married,20000,Frist-Hand,1021327.01,5.00E+05,120,4.158,Average_Capital_Plus_Interest_Repayment
284,0,41,Male,Married,29000,Frist-Hand,1880540.08,760000,120,4.158,Matching_The_Principal_Repayment
285,0,41,Male,Married,10000,Frist-Hand,773149.23,320000,120,5.049,Average_Capital_Plus_Interest_Repayment
286,1,41,Male,Married,20000,Frist-Hand,1167387,7.00E+05,120,5.814,Average_Capital_Plus_Interest_Repayment
287,1,41,Male,Unknown,20000,Frist-Hand,458189,360000,120,5.049,Average_Capital_Plus_Interest_Repayment
288,1,41,Male,Single,10000,Frist-Hand,444896,350000,120,6.6555,Matching_The_Principal_Repayment
289,1,41,Female,Married,6000,Frist-Hand,485581,320000,120,6.6555,Average_Capital_Plus_Interest_Repayment
290,0,41,Male,Married,12000,Frist-Hand,2254289.82,830000,120,5.049,Matching_The_Principal_Repayment
291,1,42,Male,Married,6000,Second-Hand,272921,190000,120,5.508,Average_Capital_Plus_Interest_Repayment
292,0,42,Female,Unknown,8000,Frist-Hand,757596.73,340000,120,4.032,Matching_The_Principal_Repayment
293,1,42,Male,Married,15000,Frist-Hand,634611,5.00E+05,120,6.6555,Matching_The_Principal_Repayment
294,0,42,Female,Married,15000,Frist-Hand,953352.05,380000,120,5.049,Average_Capital_Plus_Interest_Repayment
295,1,42,Female,Married,10000,Frist-Hand,381431,2.00E+05,120,6.12,Average_Capital_Plus_Interest_Repayment
296,0,42,Female,Married,18000,Frist-Hand,916204.49,350000,120,4.158,Average_Capital_Plus_Interest_Repayment
297,1,42,Female,Married,NA,Frist-Hand,471513,3.00E+05,120,5.814,Average_Capital_Plus_Interest_Repayment
298,1,42,Female,Married,NA,Frist-Hand,441058,280000,120,5.751,Average_Capital_Plus_Interest_Repayment
299,1,42,Female,Unknown,4000,Frist-Hand,977611,170000,120,6.6555,Average_Capital_Plus_Interest_Repayment
300,1,42,Female,Married,20000,Frist-Hand,1306301,910000,120,4.158,Matching_The_Principal_Repayment
301,1,42,Male,Married,20000,Frist-Hand,968799,550000,120,6.6555,Average_Capital_Plus_Interest_Repayment
302,1,43,Male,Married,3.00E+05,Frist-Hand,1397200,1110000,120,6.426,Matching_The_Principal_Repayment
303,1,43,Male,Married,40000,Frist-Hand,1765654,1410000,120,5.049,Matching_The_Principal_Repayment
304,0,43,Female,Married,15000,Frist-Hand,2695672.08,1180000,120,5.049,Average_Capital_Plus_Interest_Repayment
305,0,43,Male,Married,25000,Frist-Hand,795462.63,340000,120,4.158,Average_Capital_Plus_Interest_Repayment
306,1,43,Female,Single,12000,Frist-Hand,827258,5.00E+05,120,6.426,Average_Capital_Plus_Interest_Repayment
307,0,43,Female,Married,30000,Frist-Hand,1626050.96,7.00E+05,120,4.158,Average_Capital_Plus_Interest_Repayment
308,1,43,Female,Married,25000,Frist-Hand,2203311,1100000,120,5.202,Matching_The_Principal_Repayment
309,0,44,Female,Married,5000,Second-Hand,531593.36,225000,120,5.346,Average_Capital_Plus_Interest_Repayment
310,0,44,Male,Married,4000,Second-Hand,594160.67,180000,120,5.346,Average_Capital_Plus_Interest_Repayment
311,1,44,Female,Married,1800,Second-Hand,371740,170000,120,6.0588,Average_Capital_Plus_Interest_Repayment
312,1,44,Male,Married,20000,Second-Hand,2158480,1230000,120,5.049,Average_Capital_Plus_Interest_Repayment
313,1,44,Female,Married,8000,Frist-Hand,968026,670000,120,6.6555,Matching_The_Principal_Repayment
314,1,44,Male,Married,25000,Frist-Hand,1260000,880000,120,5.814,Average_Capital_Plus_Interest_Repayment
315,1,44,Female,Single,0,Frist-Hand,784126,530000,120,5.814,Average_Capital_Plus_Interest_Repayment
316,1,44,Male,Married,8000,Frist-Hand,659880,460000,120,6.6555,Matching_The_Principal_Repayment
317,1,44,Female,Unknown,5300,Frist-Hand,594477,290000,120,6.6555,Matching_The_Principal_Repayment
318,0,45,Male,Married,10000,Second-Hand,315600.79,130000,120,5.049,Matching_The_Principal_Repayment
319,0,45,Female,Married,11000,Second-Hand,726919.75,3.00E+05,120,5.049,Average_Capital_Plus_Interest_Repayment
320,0,46,Female,Married,6500,Frist-Hand,726311.06,290000,120,5.049,Average_Capital_Plus_Interest_Repayment
321,0,46,Male,Single,70000,Frist-Hand,581277.62,160000,120,5.049,Average_Capital_Plus_Interest_Repayment
322,0,46,Male,Married,10000,Frist-Hand,2112935.36,4.00E+05,120,4.158,Matching_The_Principal_Repayment
323,1,47,Male,Married,10000,Frist-Hand,801900,4.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
324,1,47,Female,Single,11500,Frist-Hand,701343,420000,120,6.426,Average_Capital_Plus_Interest_Repayment
325,1,47,Male,Married,15000,Second-Hand,1007556,740000,120,5.049,Matching_The_Principal_Repayment
326,1,47,Female,Married,50000,Frist-Hand,2039654,1630000,120,6.6555,Average_Capital_Plus_Interest_Repayment
327,0,48,Male,Married,9800,Frist-Hand,1513157.21,650000,120,4.158,Average_Capital_Plus_Interest_Repayment
328,0,48,Male,Single,8500,Frist-Hand,3010220.09,460000,120,4.158,Average_Capital_Plus_Interest_Repayment
329,0,48,Male,Married,9000,Frist-Hand,2205515.84,680000,120,4.158,Matching_The_Principal_Repayment
330,1,48,Male,Married,20000,Second-Hand,447135,340000,120,6.0435,Average_Capital_Plus_Interest_Repayment
331,1,49,Female,Married,9000,Second-Hand,790685,440000,120,5.814,Average_Capital_Plus_Interest_Repayment
332,0,49,Male,Married,18000,Frist-Hand,1857932.74,6.00E+05,120,4.158,Matching_The_Principal_Repayment
333,0,49,Male,Unknown,18000,Frist-Hand,1331527.93,5.00E+05,120,4.158,Average_Capital_Plus_Interest_Repayment
334,0,49,Male,Unknown,10000,Second-Hand,742625.63,210000,120,5.049,Matching_The_Principal_Repayment
335,0,50,Female,Married,10000,Frist-Hand,427348.54,199000,120,4.158,Matching_The_Principal_Repayment
336,1,50,Female,Married,10000,Frist-Hand,168790,135000,120,5.049,Matching_The_Principal_Repayment
337,1,51,Male,Married,7300,Second-Hand,510357,135000,120,6.426,Average_Capital_Plus_Interest_Repayment
338,1,51,Female,Married,50000,Frist-Hand,1459424,1150000,120,4.59,Average_Capital_Plus_Interest_Repayment
339,0,51,Female,Married,6900,Frist-Hand,956088.38,390000,120,5.049,Average_Capital_Plus_Interest_Repayment
340,1,51,Male,Married,10000,Frist-Hand,780630,390000,120,6.6555,Average_Capital_Plus_Interest_Repayment
341,1,52,Male,Married,13000,Frist-Hand,154457,1.00E+05,120,5.049,Average_Capital_Plus_Interest_Repayment
342,0,52,Female,Divorce,5000,Frist-Hand,435607.36,2.00E+05,120,5.049,Average_Capital_Plus_Interest_Repayment
343,1,52,Male,Married,17000,Frist-Hand,177295,140000,120,6.12,Average_Capital_Plus_Interest_Repayment
344,0,52,Male,Married,12000,Frist-Hand,1573289.54,610000,120,4.896,Average_Capital_Plus_Interest_Repayment
345,1,52,Male,Married,8000,Second-Hand,373000,193000,120,5.814,Matching_The_Principal_Repayment
346,1,52,Male,Unknown,20000,Frist-Hand,815326,650000,120,6.6555,Average_Capital_Plus_Interest_Repayment
347,1,53,Male,Married,5500,Frist-Hand,157609,120000,120,5.049,Average_Capital_Plus_Interest_Repayment
348,0,53,Male,Unknown,10000,Frist-Hand,802376.29,290000,120,4.158,Average_Capital_Plus_Interest_Repayment
349,1,54,Female,Single,35000,Frist-Hand,174297,121000,120,6.426,Matching_The_Principal_Repayment
350,1,54,Female,Single,35000,Frist-Hand,166649,133000,120,6.6555,Matching_The_Principal_Repayment
351,1,54,Female,Single,35000,Frist-Hand,174097,121000,120,6.426,Matching_The_Principal_Repayment
352,1,54,Female,Married,14000,Second-Hand,948076,6.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
353,0,54,Male,Unknown,8300,Frist-Hand,817334.21,4.00E+05,120,4.158,Average_Capital_Plus_Interest_Repayment
354,1,54,Male,Married,15000,Frist-Hand,711183,490000,120,5.202,Average_Capital_Plus_Interest_Repayment
355,0,54,Male,Married,9000,Frist-Hand,949993.8,4.00E+05,120,5.049,Average_Capital_Plus_Interest_Repayment
356,0,55,Female,Married,25000,Frist-Hand,1849946.3,5.00E+05,120,4.158,Matching_The_Principal_Repayment
357,1,56,Male,Married,27000,Frist-Hand,345680,270000,120,6.6555,Average_Capital_Plus_Interest_Repayment
358,1,57,Female,Divorce,40000,Second-Hand,639845,5.00E+05,120,6.6555,Average_Capital_Plus_Interest_Repayment
359,1,67,Male,Single,0,Second-Hand,1257281,880000,120,6.6555,Matching_The_Principal_Repayment
360,0,20,Male,Single,5000,Second-Hand,512561.14,215000,180,5.346,Average_Capital_Plus_Interest_Repayment
361,0,22,Female,Single,3500,Second-Hand,325429.21,140000,180,4.158,Average_Capital_Plus_Interest_Repayment
362,0,22,Male,Unknown,4000,Second-Hand,503313.76,215000,180,4.158,Average_Capital_Plus_Interest_Repayment
363,0,22,Male,Single,7000,Frist-Hand,840753.61,4.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
364,1,22,Female,Single,8500,Frist-Hand,507105,4.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
365,0,23,Female,Married,0,Frist-Hand,1215040.79,560000,180,5.049,Average_Capital_Plus_Interest_Repayment
366,0,23,Male,Single,3000,Frist-Hand,1171574.75,490000,180,4.158,Average_Capital_Plus_Interest_Repayment
367,1,23,Male,Single,15000,Frist-Hand,369501,270000,180,5.202,Average_Capital_Plus_Interest_Repayment
368,1,23,Female,Married,4166.666667,Frist-Hand,710243,560000,180,6.6555,Matching_The_Principal_Repayment
369,1,23,Male,Single,15000,Frist-Hand,368296,290000,180,5.202,Average_Capital_Plus_Interest_Repayment
370,0,23,Female,Single,4000,Frist-Hand,357330.1,160000,180,4.158,Average_Capital_Plus_Interest_Repayment
371,0,23,Female,Unknown,10000,Frist-Hand,578074.93,280000,180,4.158,Average_Capital_Plus_Interest_Repayment
372,0,23,Female,Married,11500,Frist-Hand,862680.71,380000,180,4.158,Average_Capital_Plus_Interest_Repayment
373,0,24,Male,Single,20000,Frist-Hand,782018.84,350000,180,4.158,Average_Capital_Plus_Interest_Repayment
374,0,24,Male,Married,5000,Second-Hand,441398.92,150000,180,4.158,Average_Capital_Plus_Interest_Repayment
375,1,24,Female,Single,6500,Frist-Hand,432861,340000,180,6.6555,Average_Capital_Plus_Interest_Repayment
376,0,24,Male,Single,8000,Frist-Hand,1488841,5.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
377,0,24,Female,Single,0,Frist-Hand,698178.23,330000,180,4.158,Matching_The_Principal_Repayment
378,0,24,Male,Single,8500,Frist-Hand,975163.52,310000,180,5.049,Matching_The_Principal_Repayment
379,1,25,Female,Single,5500,Frist-Hand,339888,270000,180,6.6555,Average_Capital_Plus_Interest_Repayment
380,0,25,Female,Married,3500,Second-Hand,424286.18,175000,180,4.158,Average_Capital_Plus_Interest_Repayment
381,0,25,Male,Single,3000,Second-Hand,610003.85,265000,180,4.158,Average_Capital_Plus_Interest_Repayment
382,0,25,Male,Married,8000,Second-Hand,456529.33,195000,180,5.346,Average_Capital_Plus_Interest_Repayment
383,0,25,Female,Married,NA,Second-Hand,449736.06,195000,180,4.158,Average_Capital_Plus_Interest_Repayment
384,0,25,Male,Single,6000,Frist-Hand,685369.46,290000,180,4.158,Average_Capital_Plus_Interest_Repayment
385,0,25,Male,Single,4000,Frist-Hand,667722.2,170000,180,4.158,Average_Capital_Plus_Interest_Repayment
386,1,26,Female,Single,3800,Frist-Hand,155766,124000,180,6.12,Matching_The_Principal_Repayment
387,1,26,Male,Married,80000,Frist-Hand,548004,380000,180,4.158,Average_Capital_Plus_Interest_Repayment
388,0,26,Male,Single,5000,Second-Hand,439436.13,180000,180,4.158,Average_Capital_Plus_Interest_Repayment
389,0,26,Male,Single,10000,Frist-Hand,986396.07,430000,180,5.049,Average_Capital_Plus_Interest_Repayment
390,0,26,Female,Married,12000,Frist-Hand,750871.17,310000,180,4.158,Average_Capital_Plus_Interest_Repayment
391,0,26,Male,Single,10000,Second-Hand,1010928.4,4.00E+05,180,4.158,Matching_The_Principal_Repayment
392,0,26,Male,Single,5000,Second-Hand,687758.24,265000,180,4.158,Matching_The_Principal_Repayment
393,0,26,Male,Single,10000,Frist-Hand,1315259.3,570000,180,4.158,Average_Capital_Plus_Interest_Repayment
394,0,26,Male,Unknown,8846,Frist-Hand,825903.4,4.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
395,0,26,Female,Married,5000,Frist-Hand,749609.88,340000,180,5.049,Average_Capital_Plus_Interest_Repayment
396,0,26,Male,Single,5000,Frist-Hand,633645,3.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
397,0,26,Male,Single,10000,Frist-Hand,804101.86,340000,180,4.158,Matching_The_Principal_Repayment
398,1,26,Female,Unknown,8500,Frist-Hand,651073,450000,180,6.6555,Average_Capital_Plus_Interest_Repayment
399,0,27,Female,Single,0,Frist-Hand,249971.36,125000,180,5.049,Average_Capital_Plus_Interest_Repayment
400,1,27,Female,Married,6000,Frist-Hand,422355,295000,180,6.6555,Average_Capital_Plus_Interest_Repayment
401,0,27,Female,Single,3500,Second-Hand,391474.52,160000,180,4.158,Average_Capital_Plus_Interest_Repayment
402,1,27,Male,Single,5000,Second-Hand,391651,270000,180,6.6555,Matching_The_Principal_Repayment
403,0,27,Female,Unknown,5000,Second-Hand,507640.38,210000,180,5.346,Average_Capital_Plus_Interest_Repayment
404,0,27,Male,Married,6000,Second-Hand,336724,140000,180,4.158,Average_Capital_Plus_Interest_Repayment
405,0,27,Male,Single,6000,Second-Hand,874546.88,120000,180,4.158,Average_Capital_Plus_Interest_Repayment
406,0,27,Female,Single,6000,Frist-Hand,515700.92,220000,180,4.158,Matching_The_Principal_Repayment
407,0,27,Female,Married,3200,Second-Hand,508716.85,210000,180,5.346,Average_Capital_Plus_Interest_Repayment
408,0,27,Male,Single,7000,Frist-Hand,578991.22,260000,180,5.049,Average_Capital_Plus_Interest_Repayment
409,1,27,Female,Unknown,3000,Frist-Hand,378104,3.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
410,1,27,Male,Married,10000,Frist-Hand,661296,5.00E+05,180,6.6555,Average_Capital_Plus_Interest_Repayment
411,1,27,Male,Married,10000,Frist-Hand,339804,260000,180,5.049,Average_Capital_Plus_Interest_Repayment
412,1,27,Male,Single,5000,Frist-Hand,267904,210000,180,6.122,Average_Capital_Plus_Interest_Repayment
413,0,27,Female,Married,4000,Frist-Hand,255238,2.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
414,0,27,Male,Single,7000,Frist-Hand,899988.16,380000,180,4.158,Matching_The_Principal_Repayment
415,1,27,Male,Single,5000,Frist-Hand,392516,310000,180,6.426,Average_Capital_Plus_Interest_Repayment
416,0,27,Female,Single,6000,Frist-Hand,1092279.3,330000,180,4.158,Average_Capital_Plus_Interest_Repayment
417,1,27,Male,Single,14000,Frist-Hand,534992,370000,180,6.6555,Average_Capital_Plus_Interest_Repayment
418,0,27,Male,Single,5500,Frist-Hand,689727.97,270000,180,4.158,Average_Capital_Plus_Interest_Repayment
419,1,27,Female,Unknown,NA,Frist-Hand,525235,420000,180,4.158,Average_Capital_Plus_Interest_Repayment
420,1,27,Male,Single,5000,Frist-Hand,642446,240000,180,6.6555,Matching_The_Principal_Repayment
421,0,27,Male,Unknown,4500,Second-Hand,591855.3,250000,180,5.346,Average_Capital_Plus_Interest_Repayment
422,0,28,Male,Married,5000,Frist-Hand,419058.24,140000,180,4.158,Average_Capital_Plus_Interest_Repayment
423,1,28,Female,Single,9800,Frist-Hand,252729,176000,180,6.6555,Average_Capital_Plus_Interest_Repayment
424,1,28,Female,Married,7800,Frist-Hand,184702,142000,180,5.814,Average_Capital_Plus_Interest_Repayment
425,0,28,Male,Married,5500,Frist-Hand,678936.08,3.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
426,0,28,Female,Single,6200,Frist-Hand,863638.78,430000,180,5.049,Average_Capital_Plus_Interest_Repayment
427,1,28,Male,Married,7000,Second-Hand,360693,250000,180,6.4278,Average_Capital_Plus_Interest_Repayment
428,1,28,Male,Married,8000,Second-Hand,317516,180000,180,6.0588,Average_Capital_Plus_Interest_Repayment
429,0,28,Male,Single,6000,Frist-Hand,766184.15,370000,180,4.158,Average_Capital_Plus_Interest_Repayment
430,0,28,Female,Married,6300,Frist-Hand,737047.74,280000,180,5.049,Average_Capital_Plus_Interest_Repayment
431,1,28,Male,Single,8000,Frist-Hand,567502,450000,180,5.202,Average_Capital_Plus_Interest_Repayment
432,1,28,Female,Married,8000,Frist-Hand,583668,460000,180,5.049,Average_Capital_Plus_Interest_Repayment
433,0,28,Male,Married,8000,Frist-Hand,653138.57,260000,180,4.158,Average_Capital_Plus_Interest_Repayment
434,0,28,Male,Married,4500,Frist-Hand,852466.19,360000,180,4.158,Average_Capital_Plus_Interest_Repayment
435,0,28,Female,Single,25000,Frist-Hand,890266.61,470000,180,5.049,Average_Capital_Plus_Interest_Repayment
436,0,28,Female,Married,6800,Frist-Hand,899813.61,440000,180,4.158,Average_Capital_Plus_Interest_Repayment
437,1,28,Female,Single,4000,Second-Hand,279046,110000,180,6.6555,Matching_The_Principal_Repayment
438,0,29,Male,Single,10000,Second-Hand,541293.83,220000,180,4.158,Average_Capital_Plus_Interest_Repayment
439,1,29,Female,Single,11000,Frist-Hand,577581,460000,180,5.049,Average_Capital_Plus_Interest_Repayment
440,0,29,Female,Single,4800,Second-Hand,462425.82,195000,180,4.158,Average_Capital_Plus_Interest_Repayment
441,0,29,Male,Married,5500,Second-Hand,423450.24,180000,180,4.158,Average_Capital_Plus_Interest_Repayment
442,0,29,Female,Married,6500,Second-Hand,524898.27,225000,180,5.346,Average_Capital_Plus_Interest_Repayment
443,0,29,Male,Single,4800,Second-Hand,397425.58,170000,180,5.346,Average_Capital_Plus_Interest_Repayment
444,0,29,Female,Unknown,10000,Second-Hand,491617.7,210000,180,4.158,Average_Capital_Plus_Interest_Repayment
445,0,29,Female,Married,10000,Second-Hand,1212480.6,450000,180,4.158,Average_Capital_Plus_Interest_Repayment
446,1,29,Male,Single,6500,Frist-Hand,559518,380000,180,6.6555,Average_Capital_Plus_Interest_Repayment
447,0,29,Female,Single,7000,Frist-Hand,412480,320000,180,4.158,Average_Capital_Plus_Interest_Repayment
448,0,29,Male,Married,4800,Second-Hand,272777.33,105000,180,4.158,Matching_The_Principal_Repayment
449,0,29,Female,Single,6500,Frist-Hand,741905.12,360000,180,4.158,Average_Capital_Plus_Interest_Repayment
450,1,29,Female,Married,6000,Frist-Hand,388795,230000,180,6.6555,Matching_The_Principal_Repayment
451,1,29,Male,Single,6500,Second-Hand,229235,170000,180,6.6555,Average_Capital_Plus_Interest_Repayment
452,1,29,Male,Married,8000,Frist-Hand,607922,420000,180,4.158,Average_Capital_Plus_Interest_Repayment
453,1,30,Male,Single,4000,Frist-Hand,161296,125000,180,5.049,Average_Capital_Plus_Interest_Repayment
454,0,30,Female,Single,3750,Frist-Hand,281063.24,123000,180,5.049,Matching_The_Principal_Repayment
455,0,30,Male,Single,6600,Frist-Hand,399044,319000,180,4.158,Matching_The_Principal_Repayment
456,0,30,Male,Single,5000,Second-Hand,533836.09,220000,180,5.346,Average_Capital_Plus_Interest_Repayment
457,1,30,Male,Married,4500,Second-Hand,320009,160000,180,6.0588,Average_Capital_Plus_Interest_Repayment
458,0,30,Male,Unknown,9500,Second-Hand,408678.12,170000,180,5.346,Average_Capital_Plus_Interest_Repayment
459,0,30,Female,Single,7500,Frist-Hand,751837,450000,180,4.158,Average_Capital_Plus_Interest_Repayment
460,0,30,Male,Married,4000,Second-Hand,438583.33,160000,180,4.158,Average_Capital_Plus_Interest_Repayment
461,1,30,Female,Married,8000,Frist-Hand,674825,390000,180,6.0435,Matching_The_Principal_Repayment
462,0,30,Female,Married,8300,Frist-Hand,1267717.07,440000,180,4.158,Matching_The_Principal_Repayment
463,1,30,Female,Married,10000,Frist-Hand,1304717,850000,180,5.202,Matching_The_Principal_Repayment
464,0,30,Male,Married,7500,Frist-Hand,1424759.48,670000,180,4.158,Average_Capital_Plus_Interest_Repayment
465,0,30,Female,Married,14000,Frist-Hand,846534.32,360000,180,5.049,Average_Capital_Plus_Interest_Repayment
466,1,30,Female,Married,19000,Frist-Hand,1180386,590000,180,5.814,Average_Capital_Plus_Interest_Repayment
467,1,30,Male,Single,25000,Frist-Hand,1862982,1490000,180,6.12,Average_Capital_Plus_Interest_Repayment
468,0,30,Male,Unknown,7000,Second-Hand,1262838.05,3.00E+05,180,5.049,Average_Capital_Plus_Interest_Repayment
469,1,30,Male,Single,3200,Frist-Hand,404077,160000,180,4.896,Average_Capital_Plus_Interest_Repayment
470,0,30,Male,Married,7100,Frist-Hand,870574.45,410000,180,4.158,Average_Capital_Plus_Interest_Repayment
471,1,30,Female,Married,6000,Frist-Hand,402942,275000,180,6.6555,Average_Capital_Plus_Interest_Repayment
472,1,30,Male,Married,6800,Frist-Hand,501795,4.00E+05,180,5.049,Matching_The_Principal_Repayment
473,0,31,Male,Single,3000,Frist-Hand,291749.5,140000,180,5.049,Matching_The_Principal_Repayment
474,0,31,Male,Single,5500,Second-Hand,669031.77,275000,180,4.158,Average_Capital_Plus_Interest_Repayment
475,0,31,Male,Married,3000,Second-Hand,482693.43,2.00E+05,180,5.346,Average_Capital_Plus_Interest_Repayment
476,1,31,Female,Married,6000,Frist-Hand,538735,370000,180,6.6555,Average_Capital_Plus_Interest_Repayment
477,0,31,Male,Single,7415,Second-Hand,755629.51,330000,180,4.032,Average_Capital_Plus_Interest_Repayment
478,1,31,Male,Single,10000,Frist-Hand,1083630,860000,180,5.814,Average_Capital_Plus_Interest_Repayment
479,0,31,Male,Married,12000,Frist-Hand,1123751.7,5.00E+05,180,4.158,Average_Capital_Plus_Interest_Repayment
480,1,31,Female,Married,17000,Frist-Hand,384715,3.00E+05,180,6.0435,Average_Capital_Plus_Interest_Repayment
481,0,31,Female,Single,8000,Second-Hand,523234.63,226000,180,5.049,Matching_The_Principal_Repayment
482,1,31,Male,Married,5000,Frist-Hand,326811,260000,180,5.049,Matching_The_Principal_Repayment
