prob_predict,y,y_predict,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
0.03980544732080196,0,0,4,0,2,0,0,1,0,2,1,0
0.19971305096307815,0,0,4,1,2,1,0,1,2,2,1,1
0.992039392842454,1,1,4,1,2,0,1,1,2,2,3,0
0.0679486291838415,0,0,0,1,2,0,1,1,0,2,1,1
0.8169082413945489,1,1,0,1,2,0,0,0,2,2,1,1
0.17144739565012712,0,0,0,1,0,0,0,0,0,2,1,0
0.0641342520043723,1,0,0,1,2,0,0,1,0,2,2,1
0.9783375856950517,1,1,0,0,2,0,0,1,2,2,3,1
0.9783511969104983,1,1,0,0,0,1,1,1,2,2,3,0
0.978352169250427,1,1,0,1,2,0,0,0,0,2,0,0
0.9903859282030122,1,1,0,0,2,2,1,1,2,2,0,0
0.9884821243209968,1,1,0,0,2,1,1,0,0,2,0,0
0.8738409176055518,1,1,0,1,0,0,0,0,2,2,2,0
0.9999970799011597,1,1,0,0,2,1,0,0,2,2,3,1
0.9805101247225478,1,1,0,0,2,0,0,0,0,2,3,0
0.1516200073051983,0,0,0,1,2,0,0,2,0,2,1,0
0.9438775112175126,1,1,0,1,2,0,0,1,0,2,3,0
0.9804332710673741,1,1,0,1,2,1,1,2,1,2,0,0
0.9807330101928624,1,1,0,1,2,0,0,0,0,2,3,1
0.15908802215419807,0,0,0,1,2,0,0,1,2,2,2,0
0.06812432415342867,0,0,0,0,2,0,0,1,0,2,1,1
0.1639746212876748,0,0,0,0,0,0,1,0,0,2,1,0
0.13541843093609449,0,0,0,0,2,0,1,0,0,2,2,0
0.15184856671767552,0,0,0,0,2,1,0,1,2,2,1,0
0.9818389162690276,1,1,0,1,2,1,0,1,2,2,0,0
0.0994689642367384,0,0,0,0,1,0,0,1,2,2,1,1
0.1270064201988664,0,0,0,0,0,1,0,1,0,2,2,1
0.06142098157257751,0,0,0,1,2,0,0,1,0,2,1,1
0.03351518956212354,0,0,0,0,1,1,0,2,2,2,2,0
0.9783531420319874,1,1,0,1,2,0,1,0,0,2,0,0
0.9783531420319874,1,1,0,1,2,0,1,0,0,2,0,0
0.1356711838818532,0,0,0,0,2,0,0,1,2,2,1,1
0.14019729881967427,0,0,0,1,0,0,0,1,2,2,1,0
0.8096053879593322,1,1,0,1,2,2,1,1,2,2,2,0
0.9775142977335192,1,1,0,1,2,0,0,0,0,2,3,0
0.9746100760765575,1,1,0,0,2,0,1,0,0,2,3,1
0.17144739565012712,0,0,0,1,0,0,0,0,0,2,1,0
0.0953802068602519,0,0,0,1,2,0,0,2,2,2,1,1
0.05719858505651877,0,0,0,1,0,0,0,1,0,2,2,0
0.9957564196131123,1,1,0,1,0,0,0,0,2,2,0,0
0.9783349369397335,1,1,0,1,0,1,0,1,2,2,3,0
0.9999940833003076,1,1,0,1,2,0,0,0,2,2,3,0
0.050488362284264475,0,0,0,0,1,0,0,1,0,2,1,1
0.9673716085313704,1,1,0,0,2,0,0,1,0,2,0,1
0.15195684869063864,0,0,0,1,2,1,0,2,2,2,2,1
0.9748235410397877,1,1,0,0,2,0,0,1,2,2,0,0
0.9754653125633566,1,1,0,0,2,1,0,2,1,2,0,0
0.15180930280613847,0,0,0,1,2,1,0,1,0,2,2,1
0.04354397486661055,0,0,0,1,1,0,0,2,2,2,2,0
0.13168139013870234,0,0,0,1,2,0,1,0,0,2,2,0
0.13168139013870234,0,0,0,1,2,0,1,0,0,2,2,0
0.13108840086105614,0,0,0,1,2,0,1,0,0,2,1,0
0.06142098157257751,0,0,0,1,2,0,0,1,0,2,1,1
0.9783401727155121,1,1,0,1,2,0,0,1,2,2,0,1
0.15180061148584553,0,0,0,1,2,1,1,2,1,2,2,0
0.048690908207151475,0,0,0,1,2,0,0,1,0,2,1,0
0.15191577918974147,0,0,0,1,0,1,0,1,2,2,1,0
0.10825735852055314,0,0,0,0,0,0,0,1,2,2,1,0
0.35173245117589275,0,0,0,0,2,1,1,0,0,2,2,1
0.99458667979591,1,1,0,0,2,2,1,1,2,2,3,1
0.9783531420319874,1,1,0,1,2,0,1,0,0,2,0,0
0.1962468173863994,0,0,0,0,2,0,0,0,0,2,2,1
0.4112104062662377,1,1,0,1,0,1,1,1,2,2,2,0
0.9943724432581396,1,1,2,0,2,0,0,0,0,2,3,0
0.05649446432537863,0,0,2,0,2,0,1,1,0,2,1,1
0.12766520386046026,0,0,2,1,2,0,1,0,0,2,1,0
0.0284695616661943,0,0,2,1,0,0,0,1,0,2,1,0
0.14392712501002172,0,0,2,0,2,1,1,0,0,2,2,0
0.9999998434149084,1,1,2,1,2,1,0,0,2,2,3,1
0.042170193894138265,0,0,2,0,2,0,0,2,2,2,1,0
0.9894796253085243,1,1,2,1,1,1,0,1,2,2,0,1
0.21968422255038797,1,0,2,0,0,0,0,0,0,2,2,1
0.07756827344300617,0,0,2,0,2,1,0,2,2,2,1,1
0.3598014376263384,1,0,2,1,2,1,0,1,2,2,2,1
0.9904500925461015,1,1,2,1,0,0,0,0,0,2,3,0
0.18027214942555833,0,0,2,1,2,0,0,1,2,2,2,0
0.9887565940909272,1,1,2,0,2,1,1,0,0,2,0,0
0.9926012332662955,1,1,2,1,2,0,0,0,0,2,0,0
0.1452142609389026,0,0,2,0,2,0,1,0,0,2,2,0
0.9743475129530018,1,1,2,0,2,0,1,2,1,2,3,0
0.9873797384584506,0,1,2,0,2,0,1,0,0,2,3,0
0.9887636931558232,1,1,2,0,2,0,0,1,2,2,0,0
0.15187946807409916,0,0,2,1,2,1,0,1,2,2,1,0
0.9938551568396464,1,1,2,0,1,0,0,0,0,2,3,0
0.9839663562137994,1,1,2,0,1,1,0,1,2,2,0,0
0.15191632481478082,0,0,2,1,2,0,1,0,0,2,2,0
0.5697992377184368,1,1,2,1,2,2,0,0,0,2,1,0
0.990392601762622,1,1,2,1,2,1,1,0,0,2,0,1
0.08043643504420987,0,0,2,1,2,1,1,1,0,2,1,1
0.15187946807409916,0,0,2,1,2,1,0,1,2,2,1,0
0.09570978386458805,0,0,2,1,2,1,0,2,2,2,1,1
0.06117354001669622,0,0,2,1,2,0,0,1,0,2,2,0
0.9888863729773238,1,1,2,1,2,1,0,1,2,2,3,0
0.2081633311156201,1,0,2,1,1,1,0,0,0,2,2,0
0.9786093816420884,1,1,2,1,0,0,0,0,0,2,0,1
0.9920842290131476,1,1,2,0,2,0,0,0,0,2,0,0
0.08289092173359339,0,0,2,1,2,0,0,2,2,2,2,1
0.15191632481478082,1,0,2,1,2,0,1,0,0,2,2,0
0.03544223457668032,0,0,2,0,1,0,0,1,0,2,1,1
0.9999988408393844,1,1,2,1,2,0,0,0,2,2,0,1
0.060092240266653156,0,0,2,0,2,0,0,1,0,2,2,0
0.9943724432581396,1,1,2,0,2,0,0,0,0,2,3,0
0.0634110309393586,0,0,2,0,2,1,0,1,0,2,1,0
0.9881333676940018,1,1,2,0,2,2,0,0,0,2,3,0
0.9881333676940018,1,1,2,0,2,2,0,0,0,2,3,0
0.9783432314734086,1,1,2,0,1,0,0,1,0,2,0,0
0.21625306113414988,1,0,2,0,2,1,0,1,2,2,1,1
0.989274436435261,1,1,2,1,2,1,0,1,2,2,0,0
0.9891055904897532,1,1,2,1,2,2,0,2,1,2,0,1
0.4410512928171452,1,1,2,1,2,2,0,2,1,2,2,1
0.06158502605633637,0,0,2,0,2,0,0,2,1,2,2,0
0.06763085079741739,0,0,2,1,2,1,0,1,0,2,1,0
0.9840368614949847,1,1,2,0,0,0,0,1,2,2,0,0
0.03643729652610859,0,0,2,0,2,1,0,2,2,2,1,0
0.14575047266130464,1,0,2,0,2,1,0,2,1,2,2,1
0.1452142609389026,0,0,2,0,2,0,1,0,0,2,2,0
0.15191632481478082,0,0,2,1,2,0,1,0,0,2,2,0
0.9873797384584506,1,1,2,0,2,0,1,0,0,2,3,0
0.08291899962275459,1,0,2,1,2,1,1,2,1,2,2,0
0.9886075965741326,1,1,2,0,2,0,0,1,2,2,0,1
0.9888863729773238,1,1,2,1,2,1,0,1,2,2,3,0
0.9783565798944087,1,1,2,0,0,0,0,1,2,2,3,0
0.9999988408393844,1,1,2,1,2,0,0,0,2,2,0,1
0.9876479778816609,1,1,2,0,1,0,0,0,0,2,0,1
0.21349438937354095,0,0,2,1,2,0,1,0,0,2,2,1
0.0453145037978507,0,0,2,0,2,0,1,1,0,2,2,0
0.060092240266653156,0,0,2,0,2,0,0,1,0,2,2,0
0.40525292652062994,0,1,2,1,0,2,0,0,0,2,2,0
0.15182555757092836,0,0,2,1,2,0,0,2,0,2,1,1
0.9749311554290983,1,1,3,1,2,0,0,1,0,2,0,0
0.9999967741649362,1,1,3,0,0,0,0,0,2,2,0,0
0.5,1,1,3,1,2,0,1,1,2,2,2,1
0.978339824326851,1,1,3,0,2,2,0,2,1,2,0,0
0.045925368513815186,0,0,3,1,2,0,0,2,2,2,1,0
0.04126331817914928,0,0,3,1,0,0,0,2,2,2,1,0
0.06517949257568996,0,0,3,1,2,0,0,2,2,2,1,1
0.9783316857104589,1,1,3,1,2,1,1,0,0,2,3,0
0.992973932764064,1,1,3,0,2,0,1,1,2,2,3,0
0.09332633989616534,0,0,3,1,2,1,0,2,2,2,1,1
0.09065665262070852,0,0,3,1,1,1,0,1,2,2,1,0
0.049910715217649594,0,0,3,1,1,0,1,1,0,2,2,1
0.2244073050676284,0,0,3,0,2,0,0,0,0,2,1,1
0.3744948671958851,1,0,3,0,2,0,0,0,0,2,2,1
0.9866645196543985,1,1,3,1,2,0,1,0,0,2,0,0
0.20609168488205976,1,0,3,0,2,2,0,2,1,2,1,0
0.059023781409905135,0,0,3,0,2,0,0,1,0,2,2,0
0.9749311554290983,1,1,3,1,2,0,0,1,0,2,0,0
0.2650674004893152,1,0,3,1,2,0,0,0,0,2,2,0
0.15178485540072564,0,0,3,0,1,0,0,0,0,2,2,0
0.990557426845596,1,1,3,1,2,1,0,0,0,2,3,0
0.04968165037885712,0,0,3,1,2,0,0,2,2,2,2,0
0.9931267993984098,1,1,3,1,2,0,1,0,0,2,3,1
0.9839685305791092,1,1,3,1,1,1,0,1,2,2,0,0
0.2650674004893152,1,0,3,1,2,0,0,0,0,2,2,0
0.023084741730500916,0,0,3,1,1,0,0,1,0,2,1,0
0.9838324442713776,1,1,3,0,0,1,0,0,0,2,0,1
0.9838324442713776,1,1,3,0,0,1,0,0,0,2,0,1
0.9838324442713776,1,1,3,0,0,1,0,0,0,2,0,1
0.9894538877192725,1,1,3,0,2,0,1,1,2,2,0,0
0.023084741730500916,0,0,3,1,1,0,0,1,0,2,1,0
0.9557985380218195,1,1,3,1,2,0,0,0,2,2,2,0
0.0628221611736608,0,0,3,1,2,0,0,1,0,2,2,0
0.0771898340148332,0,0,3,0,2,1,0,2,2,2,1,1
0.9907745552365644,1,1,3,1,2,1,0,0,0,2,0,0
0.9999943151538951,1,1,3,0,1,2,1,0,2,2,0,0
0.9880234320135167,1,1,3,1,0,0,1,1,2,2,0,1
0.11624641778203564,0,0,1,1,0,0,1,0,0,3,2,0
0.11986817841529147,0,0,1,0,0,0,1,0,0,3,1,0
0.07584947043621326,0,0,1,1,1,0,1,0,0,3,1,0
0.03876880734644525,0,0,1,1,0,0,0,1,0,3,1,0
0.23655227367186382,1,0,1,0,0,0,0,0,0,3,2,0
0.12703559662009445,0,0,1,0,2,0,0,1,2,3,2,0
0.13218430437747963,0,0,1,1,0,0,0,1,2,3,1,0
0.19422946190792134,1,0,1,1,0,0,0,0,0,3,2,0
0.9966813337201879,1,1,1,0,2,0,0,0,2,3,0,1
0.19422946190792134,1,0,1,1,0,0,0,0,0,3,2,0
0.17592183226284377,0,0,1,0,0,0,0,0,0,3,1,0
0.15148791898035321,0,0,1,0,1,0,0,0,0,3,1,0
0.04358032849466974,0,0,1,0,2,0,0,1,0,3,1,0
0.07052669848864672,0,0,1,1,0,1,0,1,0,3,1,0
0.0994753749587586,0,0,1,1,2,0,1,0,0,3,1,0
0.9794038943850464,1,1,1,0,0,0,0,0,0,3,0,0
0.06366126931275683,0,0,1,1,0,0,0,2,2,3,1,0
0.24535458394788895,0,0,1,0,0,0,0,0,0,3,1,1
0.07279025806189394,0,0,1,1,0,0,0,1,0,3,2,1
0.9794038943850464,1,1,1,0,0,0,0,0,0,3,0,0
0.11710015206670714,0,0,1,0,2,0,1,0,0,3,1,0
0.10763513956323963,0,0,1,1,0,0,1,0,0,3,1,0
0.11550689812469471,0,0,1,1,2,0,1,0,0,3,2,0
0.7148122811221721,0,1,1,0,2,2,1,0,0,3,1,0
0.15190742428424805,0,0,1,1,0,0,0,0,0,3,1,0
0.15190742428424805,0,0,1,1,0,0,0,0,0,3,1,0
0.9916146695443078,1,1,1,0,0,0,0,0,0,3,3,1
0.833591061845688,1,1,1,1,2,2,0,0,0,3,1,0
0.10763513956323963,0,0,1,1,0,0,1,0,0,3,1,0
0.15732153128588341,0,0,1,1,0,0,0,1,2,3,2,0
0.04358032849466974,0,0,1,0,2,0,0,1,0,3,1,0
0.0564427460009649,0,0,1,1,0,0,1,1,0,3,1,1
0.16360568637643835,0,0,1,1,0,0,1,0,0,3,1,1
0.13218430437747963,0,0,1,1,0,0,0,1,2,3,1,0
0.024034587759033034,0,0,1,1,1,0,0,1,0,3,1,0
0.059718835911659635,0,0,1,0,2,0,0,1,0,3,2,0
0.19422946190792134,0,0,1,1,0,0,0,0,0,3,2,0
0.06038432628464217,0,0,1,1,0,0,0,1,0,3,1,1
0.9970816440380197,1,1,1,0,1,0,0,0,2,3,0,0
0.23655227367186382,0,0,1,0,0,0,0,0,0,3,2,0
0.982814019294458,1,1,1,0,2,0,0,0,0,3,0,0
0.11986817841529147,0,0,1,0,0,0,1,0,0,3,1,0
0.9727104744998628,1,1,1,1,0,0,1,0,0,3,0,1
0.11255448981330153,0,0,1,0,1,0,1,0,0,3,2,0
0.0994753749587586,0,0,1,1,2,0,1,0,0,3,1,0
0.03376891979508796,0,0,1,1,0,0,1,1,0,3,1,0
0.24535458394788895,0,0,1,0,0,0,0,0,0,3,1,1
0.15182033017945332,0,0,1,0,2,0,1,0,0,3,2,0
0.19422946190792134,0,0,1,1,0,0,0,0,0,3,2,0
0.22630081279431763,1,0,1,0,1,0,0,0,0,3,2,0
0.9999808170574915,1,1,1,1,2,0,0,0,2,3,0,0
0.22846048732134505,1,0,1,1,2,0,0,0,0,3,2,0
0.982120486789172,1,1,1,1,0,0,0,0,0,3,3,0
0.2991252536202672,0,0,1,0,2,0,0,0,0,3,2,0
