prob_predict,y,y_predict,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
1.0809963968895586,1,1.0,0,1,2,2,0,0,2,4,0,0
0.2358068280956125,1,1.0,0,1,2,1,1,1,2,4,2,0
0.17812345355362003,1,1.0,0,0,2,0,0,0,0,4,3,1
0.9856663116365542,-1,1.0,0,1,0,0,1,0,0,4,2,0
-0.2723533258178803,1,-1.0,0,1,2,2,0,2,1,4,2,0
0.1739448448251364,1,1.0,0,1,2,2,1,2,2,4,0,0
0.4179232831677442,1,1.0,0,1,2,1,1,0,0,4,2,0
1.0226326972714752,1,1.0,0,0,0,0,0,0,0,4,2,0
-0.5135983201509282,1,-1.0,0,0,2,0,0,2,2,4,3,0
0.9291487792412252,-1,1.0,0,1,0,1,0,1,2,4,2,0
-0.01373449808766991,-1,-1.0,0,1,0,0,0,2,0,4,2,1
0.43174850089124295,1,1.0,0,1,1,0,0,0,0,4,3,0
0.45488966880263737,1,1.0,0,0,2,1,0,0,0,4,2,0
-0.09510275504590981,-1,-1.0,0,0,2,0,0,1,0,4,1,0
1.6487394253583967,1,1.0,0,1,0,1,0,0,2,4,0,0
0.4431362756420316,1,1.0,0,0,0,0,0,2,1,4,0,0
0.27277321373057695,-1,1.0,0,0,2,1,0,1,2,4,2,0
0.9262947915324845,1,1.0,0,1,0,0,0,0,0,4,2,0
0.6576107162037442,-1,1.0,0,0,0,0,0,1,0,4,1,0
0.5142611889066644,1,1.0,0,0,2,1,1,0,0,4,2,0
0.11626147028315703,-1,1.0,0,0,2,1,0,1,0,4,1,1
0.6543023932006429,1,1.0,0,1,2,1,1,0,0,4,0,0
0.3292907461258632,1,1.0,0,0,2,0,1,0,0,4,2,0
0.17643530799157126,1,1.0,0,1,2,1,0,1,2,4,2,0
0.4179763033615087,1,1.0,0,0,2,1,1,1,1,4,0,0
0.8762392216163801,1,1.0,0,0,2,2,0,0,0,4,0,0
0.7441783364604098,1,1.0,0,1,0,0,0,1,2,4,2,0
0.15458365871410717,1,1.0,0,0,2,1,0,1,2,4,3,0
0.8656204842538078,1,1.0,2,1,2,2,0,0,0,4,0,0
1.3447309756807644,1,1.0,2,0,0,0,0,0,0,4,0,0
0.6292413742209393,1,1.0,2,1,2,2,0,0,0,4,2,0
0.5288024238246167,-1,1.0,2,1,0,0,0,1,0,4,2,0
0.02789330331394413,-1,1.0,2,0,2,2,0,2,1,4,1,0
1.334158372594095,1,1.0,2,1,0,0,1,0,0,4,0,1
0.11470390441374945,1,1.0,2,0,2,0,1,1,2,4,3,0
1.2512470576505137,1,1.0,2,1,0,1,0,1,2,4,0,0
0.8348164093306571,-1,1.0,2,1,0,2,0,2,2,4,1,0
1.3711247582290311,1,1.0,2,0,0,0,0,0,0,4,0,1
-0.3716046002222775,-1,-1.0,2,1,2,1,0,2,1,4,2,0
0.916965572803869,1,1.0,2,0,1,1,0,0,0,4,2,0
0.5224395939552291,1,1.0,2,0,1,2,0,2,1,4,0,0
0.4442709314400941,1,1.0,2,1,2,1,0,0,0,4,2,0
0.6806500414729642,1,1.0,2,1,2,1,0,0,0,4,0,0
0.791366650127024,1,1.0,2,0,1,0,1,0,0,4,2,0
0.6886128943249805,-1,1.0,2,1,2,2,1,0,0,4,2,0
0.3186720087632626,-1,1.0,2,1,2,0,1,0,0,4,2,0
0.13655555369121308,1,1.0,2,1,2,0,1,1,2,4,2,0
0.4442709314400941,-1,1.0,2,1,2,1,0,0,0,4,2,0
-0.04634997230448401,-1,-1.0,2,1,2,0,1,1,0,4,1,0
0.06025128880350539,-1,1.0,2,0,2,2,0,2,2,4,2,0
0.5519435917360689,-1,1.0,2,0,1,1,0,1,0,4,1,0
0.7664153441252721,1,1.0,2,1,2,1,1,0,0,4,0,1
0.6984947409573736,-1,1.0,3,1,2,2,0,0,0,4,2,1
0.3615315929515168,1,1.0,3,1,2,0,1,0,0,4,2,0
0.4799192557383998,1,1.0,3,0,0,0,0,2,1,4,1,1
-0.11738079070505703,1,-1.0,3,1,2,2,0,2,1,4,2,1
-0.4199210364361232,-1,-1.0,3,1,2,1,1,2,0,4,2,0
0.5465020357322914,-1,1.0,3,1,2,1,1,0,0,4,2,0
0.47972114796791554,-1,1.0,3,1,2,0,1,0,0,4,1,0
0.5979107029843711,1,1.0,3,1,2,0,1,0,0,4,0,0
0.6612708711675461,1,1.0,3,0,2,0,0,0,0,4,0,1
0.3615315929515168,-1,1.0,3,1,2,0,1,0,0,4,2,0
0.8396342638924856,1,1.0,3,1,2,0,0,0,2,4,0,0
0.3615315929515168,-1,1.0,3,1,2,0,1,0,0,4,2,0
0.8860836186896381,1,1.0,1,1,0,0,1,0,2,2,3,0
1.1812807636349234,1,1.0,1,1,0,0,0,0,2,2,0,0
0.8583340333453321,1,1.0,1,0,0,0,0,0,0,2,1,0
1.1812807636349234,1,1.0,1,1,0,0,0,0,2,2,0,0
0.4880839000660868,-1,1.0,1,1,0,0,0,1,2,2,2,1
0.8583340333453321,-1,1.0,1,0,0,0,0,0,0,2,1,0
0.3751224972610865,-1,1.0,1,0,0,0,0,1,0,2,1,0
0.6219549233124346,1,1.0,1,0,0,0,0,0,0,2,3,0
-0.0975721441027031,-1,-1.0,1,1,1,0,0,1,0,2,1,0
0.8801856826227819,1,1.0,1,1,0,0,0,0,0,2,0,0
0.6265606352852192,1,1.0,1,0,1,0,0,0,0,2,0,1
0.8213676477103815,-1,1.0,1,1,0,0,1,0,0,2,1,0
0.8213676477103815,-1,1.0,1,1,0,0,1,0,0,2,1,0
0.16499208219970374,-1,1.0,1,0,2,0,1,0,0,2,1,0
-0.16337276095068343,-1,-1.0,1,0,2,2,0,2,2,2,1,1
0.17240144986006567,1,1.0,1,0,2,1,0,0,0,2,2,0
0.5520108001216792,1,1.0,1,1,0,0,0,0,0,2,3,1
0.8801856826227819,1,1.0,1,1,0,0,0,0,0,2,0,0
1.0995127608038946,1,1.0,1,1,0,2,1,0,0,2,2,1
0.7031780926939255,-1,1.0,1,1,0,0,1,0,0,2,2,0
0.2674498369650735,-1,1.0,1,1,1,0,0,0,0,2,2,0
0.6813264434164901,1,1.0,1,0,0,0,1,0,0,2,3,0
-0.04212601089538093,1,-1.0,1,1,2,1,0,0,0,2,3,0
-0.4739288797275465,-1,-1.0,1,1,2,0,0,1,0,2,1,0
0.10562056209564918,-1,1.0,1,0,2,0,0,0,0,2,1,0
-0.3775909739885759,-1,-1.0,1,0,2,0,0,1,0,2,1,0
1.0358951084658354,1,1.0,1,0,0,0,1,0,0,2,0,0
-0.012568992920777733,1,-1.0,1,0,2,0,0,0,0,2,2,0
-0.27845210073457527,1,-1.0,1,0,2,1,0,1,1,2,3,0
0.8477614302586607,-1,1.0,1,1,0,0,1,0,0,2,1,1
0.9712954361503254,1,1.0,1,1,0,0,0,0,2,2,2,1
0.3751224972610865,-1,1.0,1,0,0,0,0,1,0,2,1,0
0.7505336758769914,1,1.0,4,0,0,0,0,0,0,2,3,0
0.9280947509974597,-1,1.0,4,0,0,0,1,0,0,2,2,0
0.7723853251544848,-1,1.0,4,1,0,0,0,0,0,2,2,0
0.34218247930484913,1,1.0,4,0,1,2,1,2,1,2,0,0
0.22524688901459267,-1,1.0,4,1,0,0,0,2,2,2,1,0
-0.4635396821794455,-1,-1.0,4,1,2,0,0,1,0,2,2,0
0.7348522076470865,-1,1.0,4,1,0,0,0,1,2,2,1,1
1.0681359552914307,1,1.0,4,1,0,0,1,0,0,2,0,0
0.9169686627191782,-1,1.0,4,1,0,0,0,0,0,2,1,1
0.7723853251544848,-1,1.0,4,1,0,0,0,0,0,2,2,0
0.12734451420084247,-1,1.0,4,0,1,0,0,1,0,2,1,0
1.008764435187354,1,1.0,4,1,0,0,0,0,0,2,0,0
0.25605096393768645,1,1.0,4,1,2,0,0,0,0,2,0,0
1.0681359552914307,1,1.0,4,1,0,0,1,0,0,2,0,0
0.610556050285078,-1,1.0,4,0,1,0,0,0,0,2,1,0
-0.04425504615080311,-1,-1.0,4,1,2,0,0,1,2,2,1,0
-0.002179795372673654,1,-1.0,4,0,2,0,0,0,0,2,3,0
0.33664382274481075,-1,1.0,4,0,1,0,0,1,2,2,2,1
0.6534839506888186,1,1.0,4,0,2,0,0,0,2,2,0,0
1.013306568458163,-1,1.0,4,0,0,0,0,0,0,2,1,1
0.3154224840417348,1,1.0,4,1,2,0,1,0,0,2,0,0
0.29357083476429113,-1,1.0,4,0,2,0,1,0,0,2,1,0
0.07847664213645289,-1,1.0,4,0,2,0,0,1,2,2,1,1
1.0380122054443677,1,1.0,4,1,0,1,0,1,2,2,0,1
0.654195770138019,1,1.0,4,1,0,0,0,0,0,2,3,0
0.8687232308934185,-1,1.0,4,0,0,0,0,0,0,2,2,0
0.022525841613512787,-1,1.0,4,1,2,1,0,1,2,2,2,0
0.26059309720851487,-1,1.0,4,0,2,0,0,0,0,2,1,1
0.2017750622961174,1,1.0,4,0,2,0,1,0,0,2,2,1
-0.21919771929457021,-1,-1.0,4,1,2,1,1,1,0,2,2,0
0.8145109079538697,1,1.0,4,0,1,0,1,0,0,2,0,1
0.557146044949876,1,1.0,4,1,2,0,0,0,2,2,0,0
0.9280947509974597,1,1.0,4,0,0,0,1,0,0,2,2,0
0.009917110654784844,-1,1.0,4,1,0,0,1,2,0,2,1,1
0.4337571266349596,-1,1.0,4,1,0,0,0,1,0,2,1,1
0.4667348641907909,-1,1.0,4,1,0,0,1,1,0,2,1,0
0.3855116948092172,-1,1.0,4,0,0,0,0,1,0,2,2,0
0.7084584250988215,-1,1.0,4,1,0,0,0,1,2,2,1,0
0.0790433740088552,1,1.0,4,1,2,0,1,0,0,2,2,0
0.11600975964376858,-1,1.0,4,0,2,0,0,0,0,2,2,0
0.0790433740088552,-1,1.0,4,1,2,0,1,0,0,2,2,0
0.26344708491724345,-1,1.0,4,0,2,1,0,1,2,2,1,1
0.4284395952129827,-1,1.0,4,0,1,0,0,1,2,2,1,0
-0.04425504615080311,-1,-1.0,4,1,2,0,0,1,2,2,1,0
0.2341993146602641,-1,1.0,4,0,2,0,0,0,0,2,1,0
1.1937348779681713,1,1.0,4,1,0,1,0,0,0,2,0,0
1.1937348779681713,1,1.0,4,1,0,1,0,0,0,2,0,0
0.4117603897807618,1,1.0,4,0,2,0,1,0,0,2,0,0
0.6866067758213596,-1,1.0,4,0,0,0,0,1,2,2,2,0
-0.25217545685037135,-1,-1.0,4,1,2,1,0,1,0,2,2,1
0.1709842340538159,1,1.0,4,1,0,0,0,1,0,2,3,0
0.2589049516464492,1,1.0,4,1,2,1,0,1,2,2,0,0
-0.8504133125246647,-1,-1.0,4,0,2,0,0,2,0,2,2,0
0.2341993146602641,-1,1.0,4,0,2,0,0,0,0,2,1,0
-0.3703119916730222,-1,-1.0,4,0,2,1,0,2,1,2,1,1
-0.24901222142398116,-1,-1.0,4,0,2,0,0,1,0,2,1,0
0.16710917917827817,-1,1.0,4,1,2,1,0,1,2,2,1,1
-0.22126263607969165,1,-1.0,4,1,2,0,1,1,2,2,3,0
-0.4310231612634343,-1,-1.0,0,1,2,0,1,1,0,2,1,1
0.2939119357289044,1,1.0,0,1,2,0,0,0,2,2,1,1
0.7191365434181438,-1,1.0,0,1,0,0,0,0,0,2,1,0
-0.6085842363839318,1,-1.0,0,1,2,0,0,1,0,2,2,1
-0.3293408046492112,1,-1.0,0,0,2,0,0,1,2,2,3,1
0.64132084693702,1,1.0,0,0,0,1,1,1,2,2,3,0
0.08461262718492546,1,1.0,0,1,2,0,0,0,0,2,0,0
0.4281464835175559,1,1.0,0,0,2,2,1,1,2,2,0,0
0.42529249580878825,1,1.0,0,0,2,1,1,0,0,2,0,0
0.9020420694138223,1,1.0,0,1,0,0,0,0,2,2,2,0
0.33884117421584947,1,1.0,0,0,2,1,0,0,2,2,3,1
-0.17361813212538624,1,-1.0,0,0,2,0,0,0,0,2,3,0
-0.9999999999999656,-1,-1.0,0,1,2,0,0,2,0,2,1,0
-0.7531675739485946,1,-1.0,0,1,2,0,0,1,0,2,3,0
-0.48692094159253885,1,-1.0,0,1,2,1,1,2,1,2,0,0
-0.24356225531612785,1,-1.0,0,1,2,0,0,0,0,2,3,1
-0.33388293792003343,-1,-1.0,0,1,2,0,0,1,2,2,2,0
-0.3940567756285043,-1,-1.0,0,0,2,0,0,1,0,2,1,1
0.8748459692611839,-1,1.0,0,0,0,0,1,0,0,2,1,0
0.003942942995073917,-1,1.0,0,0,2,0,1,0,0,2,2,0
0.0656149656162286,-1,1.0,0,0,2,1,0,1,2,2,1,0
0.08746661489369312,1,1.0,0,1,2,1,0,1,2,2,0,0
0.28339504100849866,-1,1.0,0,0,1,0,0,1,2,2,1,1
0.42543758338555104,-1,1.0,0,0,0,1,0,1,0,2,2,1
-0.49039468136746844,-1,-1.0,0,1,2,0,0,1,0,2,1,1
-0.15942938985962463,-1,-1.0,0,0,1,1,0,2,2,2,2,0
0.1439841472889809,1,1.0,0,1,2,0,1,0,0,2,0,0
0.1439841472889809,1,1.0,0,1,2,0,1,0,0,2,0,0
-0.09296169461632942,-1,-1.0,0,0,2,0,0,1,2,2,1,1
0.5370200883460674,-1,1.0,0,1,0,0,0,1,2,2,1,0
0.09542946774567329,1,1.0,0,1,2,2,1,1,2,2,2,0
-0.2699560378643928,1,-1.0,0,1,2,0,0,0,0,2,3,0
-0.08785282947310669,1,-1.0,0,0,2,0,1,0,0,2,3,1
0.7191365434181438,-1,1.0,0,1,0,0,0,0,0,2,1,0
-0.6725111364395311,-1,-1.0,0,1,2,0,0,2,2,2,1,1
0.11773545231744142,-1,1.0,0,1,0,0,0,1,0,2,2,0
1.138421179446742,1,1.0,0,1,0,0,0,0,2,2,0,0
0.48561142109400124,1,1.0,0,1,0,1,0,1,2,2,3,0
0.031139043147747403,1,1.0,0,1,2,0,0,0,2,2,3,0
-0.017700040003642004,-1,-1.0,0,0,1,0,0,1,0,2,1,1
-0.27586722061202784,1,-1.0,0,0,2,0,0,1,0,2,0,1
-0.6057302486751939,-1,-1.0,0,1,2,1,0,2,2,2,2,1
-0.0011659221481383764,1,-1.0,0,0,2,0,0,1,2,2,0,0
-0.4499545559576026,1,-1.0,0,0,2,1,0,2,1,2,0,0
-0.42361379360309503,-1,-1.0,0,1,2,1,0,1,0,2,2,1
-0.4407377383794444,-1,-1.0,0,1,1,0,0,2,2,2,2,0
-0.09239496274390357,-1,-1.0,0,1,2,0,1,0,0,2,2,0
-0.09239496274390357,-1,-1.0,0,1,2,0,1,0,0,2,2,0
0.025794592272545325,-1,1.0,0,1,2,0,1,0,0,2,1,0
-0.49039468136746844,-1,-1.0,0,1,2,0,0,1,0,2,1,1
-0.07111004533887089,1,-1.0,0,1,2,0,0,1,2,2,0,1
-0.7233000516254366,-1,-1.0,0,1,2,1,1,2,1,2,2,0
-0.5167884639157547,-1,-1.0,0,1,2,0,0,1,0,2,1,0
0.721990531126905,-1,1.0,0,1,0,1,0,1,2,2,1,0
0.6333579940850601,-1,1.0,0,0,0,0,0,1,2,2,1,0
0.21530716832417052,-1,1.0,0,0,2,1,1,0,0,2,2,1
0.09997160101644664,1,1.0,0,0,2,2,1,1,2,2,3,1
0.1439841472889809,1,1.0,0,1,2,0,1,0,0,2,0,0
-0.02903479456070235,-1,-1.0,0,0,2,0,0,0,0,2,2,1
0.6631724962144985,1,1.0,0,1,0,1,1,1,2,2,2,0
-0.08789896374901285,1,-1.0,2,0,2,0,0,0,0,2,3,0
-0.24896608714806479,-1,-1.0,2,0,2,0,1,1,0,2,1,1
0.11151376064892937,-1,1.0,2,1,2,0,1,0,0,2,1,0
0.32164417571030457,-1,1.0,2,1,0,0,0,1,0,2,1,0
0.2746325541522736,-1,1.0,2,0,2,1,1,0,0,2,2,0
0.3282224368532318,1,1.0,2,1,2,1,0,0,2,2,3,1
-0.5168478448724494,-1,-1.0,2,0,2,0,0,2,2,2,1,0
0.5759363014431915,1,1.0,2,1,1,1,0,1,2,2,0,1
0.8093978450653245,1,1.0,2,0,0,0,0,0,0,2,2,1
-0.30548361954338143,-1,-1.0,2,0,2,1,0,2,2,2,1,1
-0.03679954421458631,1,-1.0,2,1,2,1,0,1,2,2,2,1
0.5684766017616527,1,1.0,2,1,0,0,0,0,0,2,3,0
-0.2481637695436809,-1,-1.0,2,1,2,0,0,1,2,2,2,0
0.5110116641852147,1,1.0,2,0,2,1,1,0,0,2,0,0
0.17033179556132372,1,1.0,2,1,2,0,0,0,0,2,0,0
0.08966211137144442,-1,1.0,2,0,2,0,1,0,0,2,2,0
-0.8444029753074129,1,-1.0,2,0,2,0,1,2,1,2,3,0
-0.028527443644982275,-1,-1.0,2,0,2,0,1,0,0,2,3,0
0.08455324622825278,1,1.0,2,0,2,0,0,1,2,2,0,0
0.05499622825362205,-1,1.0,2,1,2,1,0,1,2,2,1,0
0.2884577718757748,1,1.0,2,0,1,0,0,0,0,2,3,0
0.6458804246338963,1,1.0,2,0,1,1,0,1,2,2,0,0
-0.006675794367533738,-1,-1.0,2,1,2,0,1,0,0,2,2,0
0.4220831261065434,1,1.0,2,1,2,2,0,0,0,2,1,0
0.44106754099448975,1,1.0,2,1,2,1,1,0,0,2,0,1
-0.16033355010618622,-1,-1.0,2,1,2,1,1,1,0,2,1,1
0.05499622825362205,-1,1.0,2,1,2,1,0,1,2,2,1,0
-0.4018215252823445,-1,-1.0,2,1,2,1,0,2,2,2,1,1
-0.5492588505558318,-1,-1.0,2,1,2,0,0,1,0,2,2,0
-0.18138288177928108,1,-1.0,2,1,2,1,0,1,2,2,3,0
0.49527986393411294,1,1.0,2,1,1,1,0,0,0,2,2,0
0.9494390493592433,1,1.0,2,1,0,0,0,0,0,2,0,1
0.2666697013002932,1,1.0,2,0,2,0,0,0,0,2,0,0
-0.7049815230796292,-1,-1.0,2,1,2,0,0,2,2,2,2,1
-0.006675794367533738,1,-1.0,2,1,2,0,1,0,0,2,2,0
0.0680191283727376,-1,1.0,2,0,1,0,0,1,0,2,1,1
0.49782065912174533,1,1.0,2,1,2,0,0,0,2,2,0,1
-0.4529209448168141,-1,-1.0,2,0,2,0,0,1,0,2,2,0
-0.08789896374901285,1,-1.0,2,0,2,0,0,0,0,2,3,0
-0.14976094701952847,-1,-1.0,2,0,2,1,0,1,0,2,1,0
0.28204192181265,1,1.0,2,0,2,2,0,0,0,2,3,0
0.28204192181265,1,1.0,2,0,2,2,0,0,0,2,3,0
0.15981490084092376,1,1.0,2,0,1,0,0,1,0,2,0,0
0.17772791654087938,1,1.0,2,0,2,1,0,1,2,2,1,1
0.17318578327008693,1,1.0,2,1,2,1,0,1,2,2,0,0
-0.24920906799109965,1,-1.0,2,1,2,2,0,2,1,2,0,1
-0.4855881780240898,1,-1.0,2,1,2,2,0,2,1,2,2,1
-0.7855849403949697,-1,-1.0,2,0,2,0,0,2,1,2,2,0
-0.24609885275852794,-1,-1.0,2,1,2,1,0,1,0,2,1,0
0.8372667174778845,1,1.0,2,0,0,0,0,1,2,2,0,0
-0.3318774020916624,-1,-1.0,2,0,2,1,0,2,2,2,1,0
-0.5742207150658893,1,-1.0,2,0,2,1,0,2,1,2,2,1
0.08966211137144442,-1,1.0,2,0,2,0,1,0,0,2,2,0
-0.006675794367533738,-1,-1.0,2,1,2,0,1,0,0,2,2,0
-0.028527443644982275,1,-1.0,2,0,2,0,1,0,0,2,3,0
-0.6375808832490752,1,-1.0,2,1,2,1,1,2,1,2,2,0
0.1109470287764911,1,1.0,2,0,2,0,0,1,2,2,0,1
-0.18138288177928108,1,-1.0,2,1,2,1,0,1,2,2,3,0
0.4826980524285671,1,1.0,2,0,0,0,0,1,2,2,3,0
0.49782065912174533,1,1.0,2,1,2,0,0,0,2,2,0,1
0.6694202194734222,1,1.0,2,0,1,0,0,0,0,2,0,1
0.01971798818077386,-1,1.0,2,1,2,0,1,0,0,2,2,1
-0.39354942471273024,-1,-1.0,2,0,2,0,1,1,0,2,2,0
-0.4529209448168141,-1,-1.0,2,0,2,0,0,1,0,2,2,0
1.056607042339768,-1,1.0,2,1,0,2,0,0,0,2,2,0
-0.8878870490753308,-1,-1.0,2,1,2,0,0,2,0,2,1,1
-0.2700201563346838,1,-1.0,3,1,2,0,0,1,0,2,0,0
1.3633378377503185,1,1.0,3,0,0,0,0,0,2,2,0,0
-0.11953888270313429,1,-1.0,3,1,2,0,1,1,2,2,2,1
-0.13640536061221487,1,-1.0,3,0,2,2,0,2,1,2,0,0
-0.5703261664232577,-1,-1.0,3,1,2,0,0,2,2,2,1,0
0.18238730482642285,-1,1.0,3,1,0,0,0,2,2,2,1,0
-0.5439323838749679,-1,-1.0,3,1,2,0,0,2,2,2,1,1
0.10296467758507677,1,1.0,3,1,2,1,1,0,0,2,3,0
-0.16778431452890818,1,-1.0,3,0,2,0,1,1,2,2,3,0
-0.3589619410941627,-1,-1.0,3,1,2,1,0,2,2,2,1,1
0.47421254806661506,-1,1.0,3,1,1,1,0,1,2,2,1,0
-0.044277228090456644,-1,-1.0,3,1,1,0,1,1,0,2,2,1
0.2177335130203344,-1,1.0,3,0,2,0,0,0,0,2,1,1
0.09954395800388105,1,1.0,3,0,2,0,0,0,0,2,2,1
0.27256289985359605,1,1.0,3,1,2,0,1,0,0,2,0,0
-0.2545949156286411,1,-1.0,3,0,2,2,0,2,1,2,1,0
-0.41006136062860565,-1,-1.0,3,0,2,0,0,1,0,2,2,0
-0.2700201563346838,1,-1.0,3,1,2,0,0,1,0,2,0,0
-0.023187730283407815,1,-1.0,3,1,2,0,0,0,0,2,2,0
0.4495069110804686,-1,1.0,3,0,1,0,0,0,0,2,2,0
0.04359315748099202,1,1.0,3,1,2,1,0,0,0,2,3,0
-0.6885157214397026,-1,-1.0,3,1,2,0,0,2,2,2,2,0
-0.05561198264753808,1,-1.0,3,1,2,0,1,0,0,2,3,1
0.592402103083099,1,1.0,3,1,1,1,0,1,2,2,0,0
-0.023187730283407815,1,-1.0,3,1,2,0,0,0,0,2,2,0
-0.011852975726326376,-1,-1.0,3,1,1,0,0,1,0,2,1,0
1.273606982067261,1,1.0,3,0,0,1,0,0,0,2,0,1
1.273606982067261,1,1.0,3,0,0,1,0,0,0,2,0,1
1.273606982067261,1,1.0,3,0,0,1,0,0,0,2,0,1
0.18678435052048203,1,1.0,3,0,2,0,1,1,2,2,0,0
-0.011852975726326376,-1,-1.0,3,1,1,0,0,1,0,2,1,0
0.27790735072874573,1,1.0,3,1,2,0,0,0,2,2,2,0
-0.5063992663676398,-1,-1.0,3,1,2,0,0,1,0,2,2,0
-0.2626240353551308,-1,-1.0,3,0,2,1,0,2,2,2,1,1
0.3981618225303649,1,1.0,3,1,2,1,0,0,0,2,0,0
1.4162935077912011,1,1.0,3,0,1,2,1,0,2,2,0,0
0.8695536985793826,1,1.0,3,1,0,0,1,1,2,2,0,1
0.8658519942593237,-1,1.0,1,1,0,0,1,0,0,3,2,0
1.0803794550147572,-1,1.0,1,0,0,0,1,0,0,3,1,0
0.6076848136509667,-1,1.0,1,1,1,0,1,0,0,3,1,0
0.4414584930875356,-1,1.0,1,1,0,0,0,1,0,3,1,0
0.9028183798942869,1,1.0,1,0,0,0,0,0,0,3,2,0
-0.03201154642745707,-1,-1.0,1,0,2,0,0,1,2,3,2,0
0.7425535740996763,-1,1.0,1,1,0,0,0,1,2,3,1,0
0.806480474155254,1,1.0,1,1,0,0,0,0,0,3,2,0
0.7139728822379536,1,1.0,1,0,2,0,0,0,2,3,0,1
0.806480474155254,1,1.0,1,1,0,0,0,0,0,3,2,0
1.021007934910723,-1,1.0,1,0,0,0,0,0,0,3,1,0
0.6446511992859314,-1,1.0,1,0,1,0,0,0,0,3,1,0
-0.21491707242314217,-1,-1.0,1,0,2,0,0,1,0,3,1,0
0.6264289358683652,-1,1.0,1,1,0,1,0,1,0,3,1,0
0.23132807802616706,-1,1.0,1,1,2,0,1,0,0,3,1,0
1.1391974899271924,1,1.0,1,0,0,0,0,0,0,3,0,0
0.2593420380154299,-1,1.0,1,1,0,0,0,2,2,3,1,0
1.047401717458996,-1,1.0,1,0,0,0,0,0,0,3,1,1
0.3496627206193297,-1,1.0,1,1,0,0,0,1,0,3,2,1
1.1391974899271924,1,1.0,1,0,0,0,0,0,0,3,0,0
0.32766598376513034,-1,1.0,1,0,2,0,1,0,0,3,1,0
0.9840415492757655,-1,1.0,1,1,0,0,1,0,0,3,1,0
